8.208033640475602688e-01 8.095085181499075411e-01 2.708808194523324442e-01 5.961001983321390085e-03 9.245741192422707311e-01 6.018205926454993637e-01 4.975566560537050265e-01 1.074998797099476766e-01 4.138070874429667922e-01 7.828350777034382979e-01 7.827648680766735589e-01 6.591767336904307273e-01 9.482874848883510177e-01 8.811556783769619594e-01 5.131605258718285878e-02 5.955080318362693248e-01 4.469927784492144784e-01 9.389621575277665722e-01 4.441156821891205642e-01 6.424297938177314649e-02 7.893459530259804291e-01 3.035404736950726434e-01 9.253421852520049562e-01 9.236109582708679211e-01 9.768631784972389154e-01 3.771026889281990924e-01 5.411433373674306990e-01 3.902395994877105867e-01 2.317178867458437042e-01 7.145025006236231935e-01 8.057087979044470494e-01 9.174379552635971713e-01 7.115629681003354801e-02 3.153100885320202496e-01 1.085640967057577289e-01 7.108041727237249807e-01 8.642148677386588540e-01 8.596586516927484656e-01 8.139725241430104674e-01 4.723954271133760097e-01 8.247360665382799105e-01 5.112044884176013548e-01 9.719098700901882548e-01 2.663026061980272585e-01 1.627204559782191584e-02 3.419803718284356586e-01 5.329864309614150697e-01 6.560356568227398988e-01 1.926406602201473639e-01 3.332398169618334682e-01 4.554105646159561926e-01 1.397756672503080999e-02 8.980319763268850286e-01 6.594028159551778012e-01 4.393890967849167772e-02 8.603798532111285313e-01 3.993146707273621532e-01 6.643080041831939120e-01 8.390954684351913384e-01 1.924975349271325076e-01 4.938181880042765703e-01 8.326085810018276634e-01 6.480442214035214699e-01 8.915944790067987791e-01 4.372652668367179585e-01 7.993818060987072371e-01 7.576186515026288593e-01 5.957359216707147631e-02 8.625056431919092548e-01 8.773127523363645208e-01 1.877104207224972177e-01 7.021837111234544571e-01 1.873224932827113332e-01 3.161125003989424531e-01 7.109189788249693498e-01 5.204944959527848525e-01 9.422339531448483685e-01 2.289831208678457797e-01 1.685581371922334482e-01 3.059072768501147621e-03 9.030846169318963446e-01 7.462799915413210750e-01 4.685504072612451942e-01 8.847068450631008218e-01 3.299035702084333055e-01 8.307700226835182944e-01 5.090164327387286525e-01 2.166097412822794999e-01 1.051309356795201433e-01 3.677535839625504233e-01 1.955361356378797488e-01 1.914924497401225834e-01 3.153027931866446698e-01 6.760148465621298453e-01 4.669300457106185798e-01 5.207866677411114864e-01 7.437624982983017663e-01 7.931768375821726114e-01 7.940531640688450743e-01 4.824390386147745513e-01
3.203569584816087223e-01 7.153353349579560927e-03 3.912365818468952483e-01 1.962922228169364791e-01 8.456067905855177980e-01 3.806451818359771755e-01 8.834821838012734130e-01 4.396482767669819269e-01 4.630644578510290099e-01 9.809759460514873020e-01 6.341856677576326318e-01 5.156702608366557916e-01 1.025056418512363399e-01 1.342359211907042660e-01 9.178823019070332379e-01 9.538466046839527701e-01 7.469470792401550208e-01 4.530077895542841127e-01 4.691964534409359677e-01 3.788616243743970768e-01 9.812008080303741275e-01 9.853937898459705913e-01 9.126976957883312647e-01 7.266503131867791954e-01 4.797862722201011731e-01 4.063257947324684372e-01 6.340681006294751620e-01 6.128756083855759762e-01 2.845522376627236394e-01 1.681639887839221359e-01 5.001851795712158877e-01 8.638470213859978930e-01 1.788455901966927719e-01 5.075562879624767598e-01 4.900225031321747693e-02 7.562610332890936649e-01 4.387507671601912351e-01 6.949252083902763832e-01 7.416976749593754414e-01 5.920208113142603201e-01 5.534565986997593834e-01 9.930648569975550899e-01 8.630190663523829020e-02 3.514928334404410215e-01 5.025054565533790818e-01 8.982034326360572862e-01 4.394770347716926429e-01 1.994013378516275026e-01 1.542661249039206650e-01 6.169123157547615754e-01 6.076946472931058496e-01 2.815491348977894326e-01 3.660064208279332210e-01 7.969139892876397901e-01 2.808787736653917122e-01 4.940281551199786625e-01 6.710315854777364475e-01 1.185630499880300226e-01 8.433898748268539025e-01 9.083244641189844870e-01 6.360554669441743636e-01 5.172299310584030918e-01 3.600317331107936170e-01 9.743418952119679011e-01 2.460689465663339348e-01 8.523847282887516696e-01 4.959599185033184421e-01 1.128907924126346662e-01 6.100843424382059732e-01 4.061777343165176024e-01 1.532755516688790731e-01 1.389788133100228196e-01 3.921490202074437992e-01 4.516599469467436068e-01 9.575264227307273002e-01 4.982026053589312387e-01 1.952902573049304369e-01 1.335608071300632416e-01 2.949980180404591090e-01 3.636776860487257457e-01 3.983581305977438314e-01 6.383658716742646178e-01 7.450191331574066433e-01 8.613365681055846768e-01 2.393894696386055232e-01 8.203345384284213004e-01 2.744612269268704718e-01 2.770419781259774172e-01 4.449184972796718096e-01 2.312159285601500525e-01 3.595636248573990112e-01 5.453115232262831791e-01 4.125762054251254085e-01 7.928242047696665296e-02 3.328366691378161768e-01 8.349881301738520945e-01 9.719787638029291355e-01 2.186651667442289781e-01 7.016017809188518362e-01 9.437460936127882727e-01
1.035783474347615751e-01 8.129551608077983937e-01 8.848467239548803986e-01 4.836374375450743779e-01 2.291586594877625949e-02 5.870421556326383961e-01 5.499201600457486183e-01 4.602936244934574539e-03 9.686384784147638038e-01 9.760772611648538266e-03 5.198733528129456660e-01 3.285802595405795667e-01 8.029177677883370112e-01 9.822215971814880486e-01 8.542237801369330086e-01 9.125741595739769174e-01 7.363608488479889136e-01 6.248200319128760505e-01 9.936607476036958264e-01 2.423460807876375300e-01 7.725875713817549340e-01 1.222297222243934334e-01 2.377111272430165734e-01 8.474085243550031343e-01 7.514341907948979271e-01 1.129270716446653111e-01 6.864140230501769580e-01 8.609522901826767161e-01 7.483336698071751947e-02 4.486770209844311852e-01 3.392743146836725288e-01 9.150157378001264608e-01 3.455304897202939873e-01 5.325226069143174090e-01 3.849676006896926017e-01 8.628635209302624176e-01 2.730534117591616461e-01 7.954686877095344943e-01 8.046748917879740226e-01 2.599921156443363301e-01 2.100870563552523773e-01 9.424986850430377983e-01 2.711479003376536800e-01 1.412794486725778009e-01 2.090349853345759845e-01 7.781454372873450875e-01 3.389893788959629228e-01 4.682682905713144716e-01 7.215407501244769373e-01 1.286389724542758017e-01 5.015068448128111589e-01 1.047391489546711796e-01 1.597990364584327416e-01 3.570515334406780816e-01 9.437099464450918740e-01 2.137156740466078508e-01 2.492893784622285391e-02 1.228932599249832336e-03 3.541523824798999964e-01 8.980138710515539469e-01 4.200867192336589229e-01 9.042589229326896128e-01 2.651946456239344663e-01 5.080986575829219420e-01 1.421906832657581221e-01 8.153382327190138446e-01 7.475077509143889243e-01 9.620210432230910103e-01 9.278754473134968039e-01 4.946297169121536275e-01 4.775743770286772216e-01 5.158708383338462822e-01 5.573386403116645793e-01 3.102194591208630170e-01 6.009252499119720481e-01 3.139291369664716225e-01 7.581504292237383202e-01 9.985466925968938812e-01 2.393267460422374704e-01 9.821739416692215618e-01 8.901241624249577322e-01 7.973767104672908612e-01 4.616350980075312194e-02 4.144642777042615300e-01 3.591282836823485036e-01 7.475935251185685804e-01 6.854425321863089060e-02 3.530497116562882898e-01 3.461699645892816202e-01 1.296880686531394211e-01 4.355654318205782749e-01 7.111214065293909314e-01 6.549472067664212638e-01 9.418639831783266470e-01 3.960460948381512303e-01 4.054431552992951993e-01 3.629614877007434348e-01 7.456570800737968296e-01 4.088380856246326411e-01 4.618488815475666476e-01
7.144631554981556443e-01 8.737628053410432249e-01 6.203758177761876658e-01 3.504761984634947591e-01 9.311003812845864980e-01 9.270659122635551697e-01 5.281311379015393159e-01 8.562761212835210411e-01 9.464673056879372437e-01 2.475046609795519270e-01 9.784448812358423897e-01 3.215520706869026135e-01 1.297962719690104461e-02 4.944183968077113800e-01 5.961030799856223972e-01 6.654150722994097711e-01 1.111348603096675713e-01 8.121371577704250555e-02 9.700178815799074261e-01 5.846223154739083050e-01 6.084021589033182797e-01 6.457210849918622042e-01 1.148095540218778687e-01 8.532001939762902110e-01 8.566301847904185252e-01 9.609185406962095222e-01 6.630378216929835311e-01 1.067999948396944898e-01 1.627239659325617760e-01 4.020888534811247750e-01 7.444707118147275704e-02 7.022492963667826826e-01 2.685653278144455314e-01 4.672956574947615405e-01 4.620839538596470675e-01 8.810164721412219180e-01 5.090102688653205254e-01 5.399950899698995332e-01 3.230577377050233290e-01 1.343762460175401685e-02 1.447208876631822516e-01 5.215451227041425497e-01 4.546885353690989229e-01 3.451936564250855932e-01 8.938562635075794072e-01 9.030623111265978498e-01 3.944484305608411123e-01 7.887722919311203063e-01 8.508355908798337364e-02 3.423408591785674915e-01 6.581791081683123767e-01 8.374060767673284778e-01 6.402090704247268560e-01 6.044600536918602884e-01 1.472018594030142236e-01 2.654701053032071378e-02 2.500044749302130498e-01 3.078074508668600107e-01 8.238253214655758550e-01 1.395767663841748218e-01 2.921833983163766302e-01 8.283661816905135700e-01 1.276992509003376242e-01 9.119010984392206254e-01 3.471038640361654437e-01 3.917439214734130815e-01 9.453944598388938081e-01 7.938816930972210084e-01 3.775433197556496978e-01 2.574126023009482012e-01 9.670227269075750698e-01 8.724322048675106078e-01 1.228680963479927835e-01 6.938701310445101189e-01 5.941946497843715314e-01 1.848915471109275899e-01 6.266240662971432895e-01 5.911425983759369673e-01 8.803520097101484865e-01 6.150926113611121515e-01 8.731063156701269756e-01 6.806298991349267746e-01 3.219299097478707239e-01 6.499335435582430653e-01 6.925297937600314313e-01 3.675092487670971186e-01 7.732734872464908094e-02 1.128804238160201479e-01 9.235758895245317346e-01 4.992572755605365620e-01 7.548009669902737695e-01 7.935915994596748346e-01 2.333109772793668935e-01 2.116447443078848245e-01 3.522139379088774502e-01 9.284060301442866869e-01 9.305335302635125982e-01 1.238833340083073109e-01 9.445608608876945311e-01 8.264975883615497398e-01
2.058755172845221360e-01 2.927181611159535013e-02 9.986850788415310154e-01 1.544246680172621788e-01 7.797710427361932428e-01 1.394161277033321156e-01 7.667581428973657687e-01 1.956531022634083739e-01 6.451375913401690143e-01 4.293992061022555706e-02 8.328307055318727725e-01 1.555284748538181550e-01 2.186494520325751312e-01 6.930613482921467172e-01 6.975217065089128754e-01 9.619159670226549164e-01 7.577481035256022901e-01 2.848226220160343658e-01 3.454833868491492543e-01 4.238943970229623881e-01 4.134758438899355237e-02 2.223318110999499275e-01 8.986793339037282280e-01 1.468204699604295227e-01 4.170095066821483121e-01 5.631930613582017964e-01 8.798839251020589280e-01 4.245156078491894025e-01 8.757928535984554896e-01 6.574283760119108422e-01 8.029331778738564296e-01 1.990273684855948799e-01 2.558462970174645301e-01 3.565337144387620283e-01 5.613178659049883334e-01 9.972282010150169684e-01 3.615161032024216681e-02 6.351839044736719009e-01 5.261706249106319344e-01 7.403285673808289724e-01 5.430298489281850660e-01 6.984570544317854068e-01 5.104885524266050689e-01 8.120602763261290935e-01 5.406666267193305231e-01 7.825592109955132880e-01 9.551404273902941444e-01 8.429587486406200370e-01 8.895700513129911613e-02 8.311965909116947326e-02 1.498399591853909474e-01 7.343243677204215336e-01 9.005120967981593560e-01 5.717930407037496998e-01 4.770335787635859859e-02 3.669134091788235352e-01 2.646590559919500540e-01 4.467317827598682456e-02 4.132898146543180218e-01 5.066084863806281646e-01 2.879105653260979336e-01 2.817873628034444078e-01 4.179904700045833366e-02 5.690754890220411921e-01 5.507686409712153619e-01 8.743742060019420448e-01 9.380479963162277057e-01 9.905958605376209425e-01 1.352135922052312145e-01 9.639576685324813266e-02 2.405996683821585158e-01 8.049761723566714045e-01 4.986106390136270106e-01 7.712040489717976177e-01 7.968724606464523408e-01 2.849970035473595731e-01 5.805709013690789622e-01 5.375773690886017642e-01 1.086785409260898616e-01 2.481943605862624302e-03 5.705486576651428443e-01 8.283722461352212019e-01 8.297543505362499072e-01 8.871060767402461078e-02 4.096714401748948742e-01 2.599786718320284962e-02 4.556776888684566096e-02 3.471299203212730999e-01 4.226869213758319699e-01 9.436051907369553682e-01 7.059870039218852922e-01 7.106476132035459692e-01 1.633333502866854969e-01 7.680906848513229246e-01 7.911862945740432140e-01 7.405284466453638803e-01 9.487702827167256991e-01 3.713962508075352442e-02 9.197254370528521461e-01 8.254844113338499767e-01
5.403982571984130567e-01 6.613321761835840862e-01 9.401493177185882288e-02 5.017380190571376630e-01 8.005209392221412923e-02 6.340008487581214602e-01 2.703327087793642169e-01 4.412520141006723851e-01 2.053232912526886667e-01 9.049257004583644015e-01 4.656107739264662149e-01 8.281947865968265488e-01 9.039936711751161980e-01 8.074094010141573685e-01 6.315480695376336495e-01 7.613460059706781413e-01 7.042852609614125292e-02 2.916803849018265726e-01 6.338072487293443524e-01 6.958300541831180519e-01 4.006048024314819989e-01 7.484151725812397959e-01 8.916891334933095825e-01 3.776091705692344869e-01 6.206915363521144924e-01 9.778466428877748973e-01 9.027457312309805637e-02 7.158996470478096175e-02 7.907203716144313166e-01 1.480320046218897012e-03 2.387030026693872653e-01 5.749476100946969703e-01 1.366331045729977101e-01 1.624149237173009297e-01 4.927686461473698154e-01 9.248799274715335805e-01 2.477666124308024465e-01 3.773080905040089306e-01 8.214889521527060090e-01 2.506534072028240301e-01 9.665624991877787009e-01 3.022785810365502535e-02 7.268522210375618631e-01 7.223367556360774655e-01 7.055857834986034582e-02 6.849647351176026966e-01 2.466578388253594101e-01 2.044496721976329923e-01 8.203619392552367051e-01 6.800718241566935385e-01 2.975475080574641051e-01 3.682589328719877431e-01 3.676462012115084832e-01 4.128958801291511271e-01 3.408805367047962331e-02 1.348788737780201030e-01 2.074815083734514731e-01 9.151058064883957899e-01 7.641394171236332022e-01 3.436869969368759881e-01 3.105005464301180407e-02 4.399568378493382559e-01 9.336092026654697618e-01 7.191607838663719443e-01 6.195792907800030669e-01 2.547066133871332960e-01 6.011794248488018244e-01 8.526939795568818647e-01 4.839791949820633210e-01 6.693700602347415485e-01 8.024595069766684574e-01 1.637688752816325310e-01 3.511617595143199377e-01 9.548124741469333765e-01 2.122095145488767098e-01 3.473829733797827446e-01 2.676402496822923860e-01 6.738963674841643714e-01 5.373957180839944447e-01 3.057579673993811031e-01 6.263549811057370631e-01 9.697475639775764433e-01 3.151643442972792419e-01 4.057833378670451241e-01 3.553459691410182364e-01 7.830950255119450976e-02 7.926651476374626526e-01 5.464632198124514950e-01 1.349199961552076665e-01 5.416986522258865344e-01 1.814290812314454104e-01 1.208701650629621094e-01 5.726607495903400791e-01 4.620333289159994639e-01 5.102517403240547367e-01 8.320959546758711634e-01 8.429986911190843202e-01 4.740481015417835620e-01 2.954105446534601720e-01 1.461256539525956910e-02
4.605704854883384547e-01 1.826129873374519041e-01 9.700956922676952088e-01 9.798926636102200938e-02 2.351797224783300777e-01 8.605944073671230043e-01 1.387219629756554218e-01 3.449053356010119975e-01 2.745635913216550872e-01 5.674005219608380113e-02 1.619939509253809362e-02 5.587627798910103083e-01 9.438833316032033682e-01 5.507861222059938777e-01 9.330456872005929991e-01 8.939789234043107324e-01 6.382795120255095878e-01 1.116306457389305562e-01 9.086120042219412163e-01 4.878447536845553767e-01 4.914227479932773424e-01 8.046693480574610424e-01 1.770939384814023132e-01 2.769244968295629938e-01 9.104736642541955138e-02 3.528647044636480379e-01 6.120518824492423571e-01 8.728028758621053651e-01 3.746260730211178336e-01 1.623803207260792192e-01 5.660563553447141016e-01 4.640502439523340739e-01 9.008338623655482991e-01 9.590037275877099088e-01 6.325073935930899394e-01 9.840782636784864978e-01 3.054173720173211093e-01 5.129609742198020239e-01 4.707171108876293530e-01 6.805809643497738870e-01 6.197450917061574360e-01 9.837865463158539381e-01 2.348615461112795177e-01 5.642376192155851289e-01 8.039233656502228209e-01 7.975145893938890840e-01 5.680970922224537478e-01 6.361857165816816595e-01 4.183012378178714297e-01 8.124214562842374532e-01 3.441722199087905443e-01 9.650459679651601785e-02 2.524184148877439693e-01 7.531414078978723170e-01 3.011645481766848098e-01 6.143636559692297050e-01 3.817945909845259500e-01 7.679961397122836431e-01 3.926601961021357612e-01 7.417721314568413993e-01 1.499007886720551408e-01 8.330678966444408085e-01 6.722399160329668444e-01 1.856051893307609779e-01 1.927116944622075945e-01 8.873102084568560421e-01 4.742698743038908926e-01 3.628750991478743027e-01 9.755677189631577484e-01 2.520561166561585686e-01 4.484174177420761076e-01 9.985323390877055560e-01 9.973581456382945021e-01 4.327624351256110780e-01 1.682329388855685615e-02 6.364798849666458702e-01 2.408065619275800984e-01 4.701297202501342198e-02 4.721647280094276589e-02 1.026538526486941993e-01 9.981465830460514166e-01 8.109110018328262726e-01 7.426416993562477975e-01 8.481773722168658436e-01 8.973297871831585892e-01 3.332146195901348751e-01 8.063678514644856410e-02 7.413004670344111036e-01 5.793652874834444022e-01 2.648132680462660371e-01 7.125384011926358951e-01 9.715480947287610247e-01 4.742125360425853975e-01 2.843813553720642151e-01 5.258275189994817689e-01 1.741830711412094557e-01 2.414186484973768199e-01 2.572341680700820366e-01 8.355821050597608268e-01 5.374960146978284836e-01
7.035263185451190449e-01 5.139218128054334755e-01 1.464905296619845032e-02 2.670420302800843304e-01 5.484042433738901545e-01 1.293670872707797237e-01 4.007525347969377316e-01 2.370671028885386056e-01 6.182281029550102947e-01 9.493818899702402003e-01 3.656022250088896142e-01 4.060483642210643840e-02 8.616484343104281463e-01 6.329397427898344475e-01 5.197872322779525378e-01 5.398137249268690763e-01 5.162971706314941622e-01 2.929087555664707798e-01 4.385412543101619987e-01 9.218953955007966883e-01 1.049745292642144667e-01 8.411363698726912475e-01 9.037977763735401959e-01 7.196919734328766083e-01 3.004049092635667773e-01 6.902690729969174210e-01 4.573119910326672866e-02 3.548560868627560483e-01 9.395706502128881032e-01 5.725839600837577814e-01 3.476560365657135332e-01 1.294365320139510001e-01 1.303407056919938523e-01 6.003427612832806792e-01 3.935102681805926483e-01 1.147605759088804467e-01 8.987871655949380978e-01 6.122696371461681109e-01 6.205304744099771064e-02 7.388086391431575306e-01 4.863705012588617205e-01 3.476912065792957529e-01 5.430692189422551275e-01 6.976446586237924352e-01 1.530338498258144719e-01 6.134648339007578999e-01 3.305311546191614935e-01 9.661846263567305249e-01 2.993492326340390086e-01 6.253772299241979749e-01 4.405326599989126679e-01 5.902326446428756146e-01 7.951600544215150501e-01 9.992451460184254008e-01 4.427857594093151938e-01 1.740824438662328388e-01 5.709028140353142877e-01 6.447072359446925915e-02 5.303047211259777072e-01 3.557292820959896407e-01 1.719160865672924032e-01 1.815249672719376761e-01 7.670000508945130635e-01 9.177173297137329877e-01 1.238822215868506937e-02 8.906512166697314603e-01 2.774026159411300263e-01 5.658594300956129031e-01 6.001198538553087491e-02 7.117250444667031495e-01 6.535373498937676606e-01 2.648867276389673675e-01 8.951857238272510342e-01 5.493619988445825886e-01 7.630195750820937262e-01 3.705329081184449702e-01 3.877295413212827890e-01 9.431353816570207105e-01 7.183944906721273505e-02 8.038681551898726463e-01 6.897161504167415025e-03 9.764799492900844147e-01 3.806845199882223918e-01 2.774193502648684140e-01 1.981344764338567321e-01 5.188819550361940536e-01 1.452609833797406935e-01 2.840412883546590272e-01 1.868509919418538390e-01 6.697570787563833505e-04 8.597168197720045368e-01 4.968760200058339738e-01 4.867157754869027020e-01 8.719011115823663838e-01 8.330823547176854360e-01 2.602843916673692748e-01 9.757115094204241723e-01 7.643658640694558359e-01 5.729811757468137312e-01 6.629970411389543017e-01
2.503309117321360633e-01 7.212427420235807407e-01 7.199491953826927526e-01 9.569903163986426264e-03 2.963367206991154301e-01 1.918009827449062010e-01 1.650676312021125414e-01 5.631025585200456485e-01 2.218476045199085922e-01 6.261618029269833130e-01 5.308534185968913910e-01 3.457368264867375363e-01 1.331238779123427030e-01 1.468917911181371050e-01 1.720403516167389180e-01 2.675314864433372408e-01 8.443674732009924799e-01 9.445783739377150434e-01 7.816127196365636465e-01 6.043938937883172047e-01 9.560082465241022120e-01 5.960582467557249409e-01 9.767864556501186790e-01 1.606161527320054683e-01 1.422814424696624558e-01 4.743693046713688410e-01 5.070787871206073882e-01 3.159295399060578768e-01 5.453620042110057797e-01 4.289958770718670378e-01 6.999440151767795104e-01 9.931786086430238747e-01 1.503409346032044125e-01 9.498615487765728060e-01 2.153056425332752211e-01 9.755015965712121595e-02 8.761335831633690896e-01 3.864623907899013000e-01 3.805192801554063697e-01 8.338131089448463928e-02 2.524398675481319687e-01 4.853824697892860085e-01 6.265879264208095156e-01 2.873670071625535893e-01 6.939497009147906903e-01 5.425104809022941454e-01 2.227833845221716125e-02 7.893027064415203409e-02 7.046536274833575808e-01 3.513182565355973397e-01 6.260985817458397662e-01 5.270133010110104044e-01 2.517291257198419618e-01 1.453358086502353208e-01 8.438776459375190164e-01 2.934997804841811275e-01 1.791577542968582071e-01 5.957299742910063811e-01 8.795500849763460138e-01 7.014164313722937028e-02 5.909040006261364608e-01 8.508698293467708007e-01 5.209530865301373881e-01 8.695332071073313962e-02 8.902221358637456561e-01 6.597708239663376828e-01 3.545847263040162733e-01 3.848294431207801569e-01 9.797409361561875141e-01 6.736160429611705025e-01 7.234309132884153559e-02 3.174895783215885281e-01 7.501018493857720681e-01 8.587518743952301525e-01 7.646118391317481278e-01 8.982705842033192889e-01 6.295883199575140754e-01 8.535954513053193304e-01 8.773985547047908895e-01 7.519213248826395191e-01 6.083078155975474299e-01 5.244730595827259423e-01 8.789360324906890787e-01 8.154428809933600419e-01 4.551721242193285111e-01 4.271592809028558202e-01 5.460191988388130024e-01 1.481216640050682098e-01 1.677985461186067839e-01 3.207355883635548688e-01 3.118023047115352497e-01 8.457013934108160713e-01 5.357327369114273097e-01 3.872540024656945246e-01 1.641187803044938942e-01 4.470910366255298474e-02 7.308882790607706958e-01 3.510317889489473764e-01 9.845775485515106951e-02 3.650008356903871043e-01
6.469334609402455083e-02 3.137617276130186816e-01 7.184055309636621089e-01 9.911045007106762394e-01 1.926482494201317008e-01 2.164448610844873500e-01 8.485703556436753336e-01 6.041059294558941417e-01 3.096797317415634909e-01 1.618866971069565786e-01 7.690156946540138705e-01 4.658806621734223885e-02 8.037554077466210201e-01 1.579445950941992249e-01 5.946697372148485039e-01 2.976690263374147660e-01 3.886218684238436083e-01 1.302464726153255148e-01 5.838810731951881161e-01 9.021720158724677585e-02 8.559036321204795961e-01 6.804272002280009612e-02 4.785802538547690999e-01 4.029667841924882143e-01 1.440312759426823908e-01 7.105065929608409547e-01 6.703994659839906944e-02 5.762577954480517795e-01 8.390535458029519944e-01 9.494256288440198199e-01 8.851631900036948108e-01 8.558863597475265816e-01 1.964108960157622263e-01 8.320477956110478024e-01 4.729290521781347456e-01 2.975687155895889724e-01 8.649138789352062151e-01 6.726589224008778789e-01 7.860307730061601994e-01 7.410078714652759135e-01 5.816697862576672984e-01 1.988019689183407879e-01 8.598163747858411643e-02 3.845203148450304642e-02 5.642702848532316073e-01 6.339241118840783784e-01 2.358736897782679476e-01 5.854456263732166210e-02 5.709541188666478195e-01 4.715847155050651995e-01 3.099727162364470656e-01 1.386721970884843280e-01 5.815720510019720679e-01 5.015984793081539328e-01 5.779917445852348346e-01 8.114524544454174704e-01 9.251746773666695844e-01 1.871563870676820063e-01 2.082901424910377219e-01 9.543987736666433852e-01 7.882927330776978714e-02 1.941482059901612489e-01 6.587901942509398756e-01 6.353526418547361665e-01 2.446636295333337596e-02 5.005089289628139593e-02 8.639628012254204625e-01 2.240712847924507534e-01 8.026909715767258646e-01 7.460474221939755735e-01 7.621144258754672940e-01 6.233801695481210325e-01 8.594653806420076148e-01 2.327607349793762159e-01 8.787605384078540638e-01 9.690508374168987915e-01 2.462535388428298555e-01 8.003239904251705505e-01 3.129570254959431752e-01 2.098716998190575111e-01 2.182498085413769884e-01 1.473067019167576541e-01 2.782957229390620180e-01 4.004093465159229703e-01 2.065639056420431885e-03 1.933328364690892753e-01 7.349034031110079912e-02 7.630907473892526438e-01 8.053552406210092718e-01 9.934825021292724712e-01 8.143368500438030733e-02 8.610622363695394910e-01 3.065055785044644709e-01 5.905962300888323302e-01 1.365996653976070396e-01 5.317237722909490261e-01 2.519665618134614427e-01 2.539876588715663797e-01 1.671923951455758228e-01 4.393660595260227009e-01
